InteractionNumber,touched
13.33638,0.05332505,-0.05075969,-0.06063658,0.7375718,328.7602,3.848615,-0.05332505,1.44924,9.910637,0.2568483,1.050334,9.830822,-0.186876,0.8498617,9.765613
13.44698,0.02478698,-0.05090357,-0.05477157,1.554834,326.9273,4.51674,-0.02478698,1.449096,9.904772,0.2932498,1.010348,9.870158,-0.1167429,0.8530979,9.782736
13.55948,-0.0004934054,-0.0479831,-0.05011584,2.395614,327.9412,5.188147,0.0004934054,1.452017,9.900116,0.3144306,1.009934,9.886354,-0.06834748,0.8666211,9.788033
13.6724,-0.01594913,-0.04339333,-0.04476854,2.227038,331.2293,4.273054,0.01594913,1.456607,9.894769,0.319958,1.01154,9.870822,-0.04498835,0.874437,9.769918
13.77249,-0.02389351,-0.04097259,-0.03877704,1.624938,335.329,1.317483,0.02389351,1.459027,9.888777,0.3383775,1.003469,9.848951,-0.04899944,0.8758193,9.734716
13.88406,-0.02733206,-0.0394688,-0.03054455,1.681262,342.7746,358.8204,0.02733206,1.460531,9.880545,0.3365459,0.9986626,9.814914,-0.09808303,0.8296626,9.705443
13.98423,-0.03053785,-0.03768186,-0.02362073,0.5332257,349.3651,358.2683,0.03053785,1.462318,9.873621,0.3259352,1.001867,9.793821,-0.1475569,0.7522843,9.737717
14.09732,-0.03438463,-0.03985592,-0.01794164,359.4778,354.9393,358.0026,0.03438463,1.460144,9.867942,0.3205935,0.996349,9.772696,-0.1309261,0.6980561,9.784369
14.20367,-0.03761447,-0.04165865,-0.01754565,359.9887,357.6912,358.2823,0.03761447,1.458341,9.867546,0.3176723,0.9945614,9.757879,-0.09061826,0.6807938,9.80519
14.30983,-0.03353053,-0.03928604,-0.02115761,359.9121,3.293101,357.3455,0.03353053,1.460714,9.871158,0.308419,1.001992,9.751388,-0.04752554,0.6927229,9.80719
14.42102,-0.02591217,-0.03484399,-0.02927189,359.782,9.704363,356.9561,0.02591217,1.465156,9.879272,0.299513,1.005558,9.75104,-0.01837675,0.7067028,9.804783
14.5227,-0.01854277,-0.02880739,-0.03807081,359.536,15.01277,357.3477,0.01854277,1.471193,9.888071,0.292127,1.009369,9.752777,-0.008855635,0.7223125,9.806105
14.63391,-0.01674181,-0.02222505,-0.04520607,358.7963,15.50249,358.2881,0.01674181,1.477775,9.895206,0.2688242,1.021059,9.75096,-0.01622809,0.7460322,9.801501
14.73398,-0.01700044,-0.02008371,-0.04759069,358.6059,12.53723,358.8759,0.01700044,1.479916,9.897591,0.2424043,1.032344,9.747626,-0.05433158,0.7824782,9.774837
14.83487,-0.01587353,-0.02096702,-0.04974222,359.1975,9.526631,358.869,0.01587353,1.479033,9.899742,0.2279288,1.036973,9.747333,-0.06996428,0.815061,9.75463
14.94701,-0.01521752,-0.02114524,-0.05285424,359.2032,7.190863,359.3811,0.01521752,1.478855,9.902854,0.2593374,1.028286,9.753074,-0.0525421,0.8316933,9.760609
15.05936,-0.01585261,-0.02092111,-0.0558746,359.1718,5.958916,0.2706596,0.01585261,1.479079,9.905874,0.2805133,1.026677,9.766966,-0.04263859,0.8346487,9.775388
15.15964,-0.017219,-0.02016247,-0.05871153,359.124,4.936241,0.1633793,0.017219,1.479838,9.908711,0.2786693,1.025346,9.778487,-0.03810938,0.8227983,9.790453
15.27206,-0.0155986,-0.01793234,-0.06272478,358.6423,6.06138,359.565,0.0155986,1.482068,9.912724,0.2668559,1.016384,9.785542,-0.02099788,0.8110033,9.816322
15.38382,-0.01256631,-0.01647483,-0.06682132,358.375,8.590282,359.3639,0.01256631,1.483525,9.916821,0.2535928,1.012267,9.785986,-0.00630445,0.8122813,9.831378
15.49668,-0.01158138,-0.01490883,-0.07001386,358.005,10.21245,359.3996,0.01158138,1.485091,9.920013,0.2444527,1.016992,9.784121,-0.02866407,0.8198334,9.811508
15.59704,-0.0116444,-0.01430928,-0.07205767,357.6691,10.69834,358.9767,0.0116444,1.485691,9.922058,0.2464475,1.019579,9.782682,-0.07915615,0.8281809,9.780292
15.70893,-0.01147896,-0.0144072,-0.0732367,357.644,10.96609,358.6848,0.01147896,1.485593,9.923237,0.253282,1.021873,9.77941,-0.1676185,0.8556743,9.73964
15.80949,-0.009190626,-0.0150363,-0.07195006,357.5054,10.49304,358.7959,0.009190626,1.484964,9.92195,0.2558871,1.021972,9.774898,-0.2450124,0.8798798,9.721636
15.90966,-0.003530283,-0.01660867,-0.06917638,357.4154,9.823437,358.3416,0.003530283,1.483391,9.919176,0.2508168,1.023819,9.771854,-0.2998025,0.8859938,9.717441
16.01588,0.002166621,-0.01692712,-0.06497233,357.3108,7.13977,358.2529,-0.002166621,1.483073,9.914972,0.2455943,1.024176,9.77148,-0.3346232,0.8812773,9.722641
16.12151,0.007786131,-0.01741308,-0.05997359,357.2882,3.695986,358.0833,-0.007786131,1.482587,9.909973,0.2357439,1.022716,9.770099,-0.3281212,0.8690141,9.727048
16.22165,0.01441343,-0.01714321,-0.05643048,357.5893,3.166284,358.1198,-0.01441343,1.482857,9.90643,0.2275964,1.02306,9.767468,-0.307531,0.8500354,9.735069
16.32288,0.02016252,-0.01585782,-0.05293469,357.3827,3.294438,358.2957,-0.02016252,1.484142,9.902935,0.2279678,1.025849,9.766583,-0.2835454,0.8331054,9.743608
16.43377,0.02293712,-0.01520183,-0.04829428,357.5813,2.546419,358.4697,-0.02293712,1.484798,9.898294,0.2246594,1.024381,9.765488,-0.2490233,0.8212733,9.745626
16.53402,0.02213789,-0.0138763,-0.04394097,357.6779,1.29664,359.0638,-0.02213789,1.486124,9.893941,0.2200232,1.020971,9.764084,-0.2072029,0.8188035,9.743535
16.64627,0.01806822,-0.0114775,-0.03969115,357.5038,359.4644,359.567,-0.01806822,1.488523,9.889691,0.217907,1.020988,9.762839,-0.1717944,0.8222399,9.739943
16.7464,0.01433851,-0.01018422,-0.03638224,357.2913,358.6335,359.7401,-0.01433851,1.489816,9.886382,0.2211657,1.021029,9.761549,-0.1477342,0.8250604,9.735079
16.85947,0.009963673,-0.01000852,-0.03364309,357.4973,358.5041,0.2519393,-0.009963673,1.489991,9.883643,0.2302234,1.021309,9.76146,-0.130439,0.8300656,9.729095
16.95976,0.005002446,-0.009814218,-0.03254619,357.4792,357.8656,0.6533695,-0.005002446,1.490186,9.882546,0.2342927,1.019594,9.76117,-0.1221369,0.8332413,9.724619
17.07153,-0.001026347,-0.009096917,-0.03247376,357.2555,356.5127,0.876397,0.001026347,1.490903,9.882474,0.2357816,1.018626,9.760854,-0.1180173,0.83321,9.722987
17.17154,-0.005804918,-0.008070588,-0.03283096,356.8423,355.1581,1.015192,0.005804918,1.491929,9.882831,0.2381341,1.017468,9.759945,-0.1121944,0.8335639,9.724017
17.2836,-0.008281954,-0.007946973,-0.03252858,356.8446,355.1991,1.073318,0.008281954,1.492053,9.882528,0.2402569,1.017566,9.75851,-0.1096006,0.8321058,9.726052
17.39672,-0.007741626,-0.008678254,-0.03141289,357.2625,356.3563,0.9099053,0.007741626,1.491322,9.881413,0.2405586,1.017008,9.757289,-0.1090311,0.8313926,9.726966
17.50911,-0.007574593,-0.008595812,-0.03066334,357.2443,357.1046,0.8391899,0.007574593,1.491404,9.880663,0.2388762,1.015115,9.755028,-0.109491,0.8331297,9.726123
17.6098,-0.007035013,-0.007938886,-0.03026903,357.0483,357.9809,0.8187348,0.007035013,1.492061,9.880269,0.2369342,1.014631,9.751641,-0.1120899,0.8341792,9.723713
17.72089,-0.005441338,-0.007593246,-0.03023933,357.0313,359.1993,0.6698249,0.005441338,1.492407,9.880239,0.2353964,1.015734,9.748228,-0.1147609,0.8365775,9.720088
17.82178,-0.003974485,-0.006443201,-0.03081484,356.7445,0.1708239,0.411976,0.003974485,1.493557,9.880815,0.2341896,1.016498,9.745178,-0.1176894,0.841978,9.715695
17.93414,-0.001951273,-0.005498021,-0.03163929,356.3598,1.662673,0.2280908,0.001951273,1.494502,9.881639,0.2329049,1.017776,9.741706,-0.1247494,0.8487607,9.709526
18.04628,-0.000922855,-0.00473716,-0.03195404,356.1833,2.612756,0.1492648,0.000922855,1.495263,9.881954,0.2321478,1.019174,9.738398,-0.1267419,0.8548987,9.703954
18.15881,-0.001507111,-0.00409635,-0.03210789,355.9084,2.511076,0.09146632,0.001507111,1.495904,9.882108,0.2313002,1.019826,9.735093,-0.1241564,0.8540174,9.702073
18.272,-0.00280359,-0.002960694,-0.03192241,355.545,1.779972,359.9875,0.00280359,1.497039,9.881923,0.2309477,1.020824,9.733253,-0.1190812,0.8502916,9.702559
18.38375,-0.00475658,-0.002353386,-0.03171809,355.3565,0.4159002,359.9939,0.00475658,1.497647,9.881718,0.2321184,1.021422,9.73218,-0.1077096,0.8436891,9.705939
18.49646,-0.006795529,-0.001814787,-0.03118572,355.0231,358.8028,0.03432729,0.006795529,1.498185,9.881186,0.2382722,1.02095,9.732333,-0.09514387,0.8370768,9.710751
18.60898,-0.006594971,-0.00175809,-0.03033604,354.9536,358.1595,359.9242,0.006594971,1.498242,9.880336,0.2403953,1.021158,9.733741,-0.09076909,0.8244337,9.715433
18.70933,-0.005522714,-0.002628658,-0.02897141,355.1932,357.8997,359.779,0.005522714,1.497371,9.878971,0.2405424,1.021056,9.73502,-0.09024371,0.8030489,9.723369
18.81016,-0.003991724,-0.003579705,-0.0251755,355.2318,357.0443,359.7943,0.003991724,1.49642,9.875175,0.2406764,1.019621,9.737151,-0.1006745,0.7772586,9.730188
18.92122,2.276152E-05,-0.007200501,-0.01726455,355.1044,354.6698,359.6707,-2.276152E-05,1.4928,9.867265,0.2425585,1.017635,9.743707,-0.1426619,0.7427935,9.72984
19.02138,0.0057345,-0.01057997,-0.009925668,355.3518,352.1384,358.6644,-0.0057345,1.48942,9.859925,0.2453326,1.014393,9.750983,-0.1885626,0.7261007,9.721032
19.12748,0.01414601,-0.01412019,-0.0007157126,355.2776,349.5071,357.4983,-0.01414601,1.48588,9.850716,0.2475042,1.011138,9.756271,-0.2407089,0.7127941,9.7019
19.22926,0.0198306,-0.01617969,0.00339761,356.6828,350.1424,357.5668,-0.0198306,1.48382,9.846602,0.2424363,1.008229,9.759117,-0.2247789,0.7164086,9.678113
19.3304,0.02466559,-0.01618711,0.007443567,357.1692,350.7985,357.538,-0.02466559,1.483813,9.842556,0.2360404,1.007422,9.758294,-0.2004513,0.7295402,9.671509
19.43041,0.02869544,-0.01547341,0.009752788,357.5932,352.4429,357.8233,-0.02869544,1.484527,9.840247,0.228106,1.00663,9.752804,-0.1735282,0.7310785,9.687257
19.54261,0.03193891,-0.01447911,0.0102694,357.5357,354.646,357.9852,-0.03193891,1.485521,9.83973,0.2240318,1.008473,9.74646,-0.1504436,0.7258108,9.714555
19.65573,0.03536454,-0.01358511,0.01047277,357.5522,357.394,358.3431,-0.03536454,1.486415,9.839527,0.2193023,1.009173,9.738802,-0.1418352,0.7219533,9.736215
19.7569,0.040227,-0.01333637,0.01169421,357.1893,359.6301,358.5464,-0.040227,1.486664,9.838305,0.2019806,1.014074,9.722803,-0.1502097,0.7240396,9.73942
19.86904,0.0488724,-0.0137254,0.01195955,357.399,1.958329,358.4644,-0.0488724,1.486275,9.83804,0.1603318,1.026067,9.689559,-0.1726573,0.7407163,9.724784
19.98037,0.05888927,-0.01305645,0.01122531,356.83,4.269422,358.7874,-0.05888927,1.486944,9.838775,0.1136726,1.040432,9.661977,-0.2310672,0.7883087,9.693011
20.09337,0.07088268,-0.01175424,0.008885745,356.417,7.822525,358.8747,-0.07088268,1.488246,9.841114,0.07189709,1.05175,9.646569,-0.2829472,0.8466493,9.670819
20.19361,0.08099367,-0.01057922,0.006923699,355.8802,11.17023,358.8668,-0.08099367,1.489421,9.843077,0.04489344,1.054325,9.644449,-0.3080488,0.8972965,9.665771
20.30565,0.0886865,-0.01090718,0.004881313,356.3069,13.9393,359.5397,-0.0886865,1.489093,9.845119,0.02494543,1.050061,9.64794,-0.3201321,0.9244726,9.675649
20.40569,0.09130837,-0.01144007,0.003760123,356.5512,14.70785,0.3948557,-0.09130837,1.48856,9.84624,0.0179207,1.044738,9.652995,-0.3284808,0.9288493,9.689213
20.50624,0.0884148,-0.01225237,0.003236986,357.071,13.08193,0.7771278,-0.0884148,1.487748,9.846763,0.02187648,1.041551,9.657216,-0.3338396,0.9251717,9.70248
20.61891,0.08047739,-0.01326832,0.003051667,357.4557,9.661488,1.372613,-0.08047739,1.486732,9.846949,0.03924688,1.044323,9.661981,-0.3089088,0.9342246,9.702962
20.73089,0.07255939,-0.01402329,0.0007529316,358.1766,7.431538,1.596316,-0.07255939,1.485977,9.849247,0.08669434,1.075695,9.649526,-0.260013,0.949154,9.697139
20.83118,0.06615311,-0.01434034,-0.002846161,358.2828,7.231394,1.910431,-0.06615311,1.48566,9.852846,0.170306,1.145062,9.627051,-0.2203044,0.9533358,9.69533
20.93151,0.05619217,-0.01364643,-0.004941165,358.2942,6.409916,2.191225,-0.05619217,1.486354,9.854941,0.1841595,1.229435,9.641353,-0.1796039,0.9493237,9.70476
21.03167,0.04485578,-0.01391541,-0.008340867,358.8777,5.218136,2.70461,-0.04485578,1.486085,9.858341,0.1424751,1.244871,9.619802,-0.1451084,0.9317511,9.720781
21.14403,0.03676755,-0.01254066,-0.0122824,358.416,4.878037,2.939537,-0.03676755,1.487459,9.862283,0.1462128,1.225053,9.635163,-0.1133773,0.9208894,9.742249
21.25673,0.03651024,-0.0106651,-0.01605456,357.8406,8.436616,3.294684,-0.03651024,1.489335,9.866055,0.1408798,1.177826,9.647801,-0.09621844,0.9187113,9.759295
21.36885,0.04381549,-0.009638032,-0.02083031,357.5578,16.35447,3.545396,-0.04381549,1.490362,9.870831,0.1316495,1.137775,9.655414,-0.09061655,0.9169129,9.767307
21.46921,0.04695375,-0.01018252,-0.02291499,357.7076,21.18761,4.213142,-0.04695375,1.489818,9.872915,0.1134068,1.118491,9.660044,-0.09021777,0.9185024,9.769634
21.57036,0.04003585,-0.01086992,-0.02140413,358.4659,18.29438,3.832013,-0.04003585,1.48913,9.871404,0.1005156,1.104288,9.661581,-0.09518804,0.9218089,9.770301
21.68088,0.03127777,-0.01036381,-0.01696085,358.2295,14.23196,3.883635,-0.03127777,1.489636,9.866961,0.09549735,1.100714,9.662768,-0.1031232,0.9156315,9.772879
21.78097,0.02536457,-0.01124537,-0.01149614,358.3787,11.68257,4.128006,-0.02536457,1.488755,9.861496,0.1006231,1.099428,9.663499,-0.1076296,0.9081672,9.77223
21.88156,0.0207489,-0.01305061,-0.005569091,359.2296,9.201769,4.164903,-0.0207489,1.486949,9.855569,0.1174909,1.096004,9.664387,-0.1084303,0.9063258,9.766741
21.9817,0.0171487,-0.01479876,-1.119915E-05,359.9371,6.966394,3.87991,-0.0171487,1.485201,9.850011,0.1347659,1.093086,9.666468,-0.1060547,0.9061046,9.756088
22.09413,0.01780129,-0.01545952,0.004761962,0.41703,6.755315,3.867865,-0.01780129,1.48454,9.845238,0.1516874,1.089528,9.66859,-0.09761198,0.9065593,9.744665
22.19492,0.0247082,-0.01569021,0.007237755,0.5450748,10.94594,3.491389,-0.0247082,1.48431,9.842762,0.1592418,1.086265,9.669505,-0.08906575,0.9078373,9.737761
22.30686,0.0366134,-0.01590277,0.007951917,0.2956641,18.25995,3.890554,-0.0366134,1.484097,9.842048,0.1578685,1.084191,9.666639,-0.0839396,0.9088771,9.733066
22.4071,0.04643869,-0.01527846,0.008990662,359.5007,23.65098,4.344731,-0.04643869,1.484722,9.841009,0.1376276,1.083831,9.655334,-0.08871204,0.9098662,9.730034
22.50729,0.05592295,-0.01432669,0.01068783,358.7914,27.21069,3.84939,-0.05592295,1.485673,9.839313,0.0983223,1.078859,9.642249,-0.1134348,0.9082317,9.725883
22.61889,0.07206382,-0.01392891,0.01217637,357.6857,32.73959,2.904464,-0.07206382,1.486071,9.837824,0.0494789,1.069587,9.634623,-0.1706128,0.8916256,9.728142
22.71932,0.08956438,-0.01498513,0.01349481,357.7806,38.40343,2.389281,-0.08956438,1.485015,9.836505,0.01346935,1.064244,9.634175,-0.2487287,0.8643259,9.746872
22.81989,0.1053347,-0.01658527,0.01425151,358.1585,43.35654,2.245584,-0.1053347,1.483415,9.835749,-0.01652976,1.059347,9.635214,-0.2879923,0.8515037,9.779507
22.93182,0.1169374,-0.01892173,0.01562876,358.7687,46.19089,2.199012,-0.1169374,1.481078,9.834372,-0.03818744,1.057735,9.63306,-0.3033963,0.8698294,9.844646
23.04433,0.1219795,-0.02059122,0.01866225,359.0384,47.12257,3.214479,-0.1219795,1.479409,9.831338,-0.05006102,1.05655,9.632625,-0.377935,0.9310981,9.868382
23.15708,0.1239337,-0.0209633,0.0205106,358.7639,45.89452,4.901411,-0.1239337,1.479037,9.82949,-0.05748643,1.042342,9.62759,-0.3658451,0.9810268,9.837034
23.25733,0.1249276,-0.02179366,0.01720831,358.5526,45.3812,5.28708,-0.1249276,1.478206,9.832791,-0.04296067,1.038817,9.60092,-0.3154319,0.988221,9.790363
23.36973,0.1212333,-0.01918973,0.015401,357.5385,42.5092,5.414569,-0.1212333,1.48081,9.834599,-0.01535758,1.056955,9.591887,-0.2643957,0.9671301,9.785964
23.48171,0.1153029,-0.01511592,0.01235077,356.3595,39.31934,4.956116,-0.1153029,1.484884,9.837649,0.006717538,1.077245,9.604237,-0.2260468,0.9598267,9.793114
23.58187,0.1080227,-0.01480956,0.008193513,355.9315,37.13215,4.649468,-0.1080227,1.48519,9.841806,0.01972822,1.14129,9.602093,-0.1993571,0.9550051,9.800371
23.6944,0.09440512,-0.01550602,0.001336044,356.6088,35.08416,4.84973,-0.09440512,1.484494,9.848664,0.01085427,1.322248,9.618455,-0.1811123,0.9309109,9.820013
23.80688,0.07754385,-0.01168002,-0.007331023,356.3399,33.85072,3.35177,-0.07754385,1.48832,9.857331,-0.05605429,1.488624,9.683419,-0.1694755,0.9194217,9.830737
23.90693,0.06588326,-0.006010938,-0.0146062,355.829,32.2454,4.618909,-0.06588326,1.493989,9.864606,-0.1466651,1.569476,9.725927,-0.1570687,0.9200188,9.831764
24.0195,0.06189816,-0.006653757,-0.02284227,355.5765,28.2162,5.806451,-0.06189816,1.493346,9.872842,-0.1893283,1.590734,9.623097,-0.1533296,0.9288517,9.829828
24.1197,0.07403952,-0.01012197,-0.02753048,354.74,24.70362,7.484164,-0.07403952,1.489878,9.87753,-0.1363196,1.502484,9.619476,-0.1661738,0.9289092,9.832262
24.23214,0.09126631,-0.01195072,-0.02745117,354.3186,22.30674,5.431759,-0.09126631,1.488049,9.877451,-0.0632973,1.335595,9.618602,-0.1962417,0.9106932,9.832781
24.33219,0.1003817,-0.01210124,-0.0220457,354.3645,20.25002,5.023967,-0.1003817,1.487899,9.872046,-0.0543657,1.193432,9.623499,-0.2115892,0.9055977,9.835496
24.44407,0.1038629,-0.01338066,-0.01305839,353.5995,17.80931,5.803411,-0.1038629,1.486619,9.863058,-0.04186574,1.121174,9.680029,-0.2295897,0.9291334,9.813816
24.55636,0.09841801,-0.01624756,-0.0140054,355.1527,15.1791,7.164755,-0.09841801,1.483752,9.864005,-0.01517699,1.171886,9.682564,-0.228854,1.044897,9.745504
24.65718,0.0917226,-0.01653819,-0.02226493,354.1343,13.56401,6.070544,-0.0917226,1.483462,9.872265,0.003482557,1.224906,9.674348,-0.2063774,1.172925,9.682
24.76923,0.08694685,-0.01936235,-0.02538749,353.2103,11.42741,6.483537,-0.08694685,1.480638,9.875387,0.02461765,1.241198,9.689223,-0.2189816,1.366495,9.639499
24.8813,0.08928594,-0.02312058,-0.02302507,353.3935,10.04835,5.781261,-0.08928594,1.476879,9.873025,0.04660887,1.222218,9.69957,-0.2490445,1.481671,9.644614
24.98232,0.09531338,-0.02149422,-0.01869418,353.6897,8.561911,5.791884,-0.09531338,1.478506,9.868694,0.05926478,1.204096,9.694797,-0.2750438,1.534117,9.634299
25.09635,0.1044992,-0.01310036,-0.009479198,352.8764,6.952682,5.525776,-0.1044992,1.4869,9.859479,0.06534429,1.19664,9.697956,-0.3362319,1.607052,9.631365
25.20945,0.1148444,-0.006907318,0.00163554,353.2958,5.966294,5.334142,-0.1148444,1.493093,9.848365,0.07152048,1.194499,9.695938,-0.4405507,1.654806,9.584178
25.31837,0.1314908,-0.007363852,0.004540698,353.7476,15.18038,5.222069,-0.1314908,1.492636,9.845459,0.07104681,1.195658,9.686373,-0.4434577,1.598584,9.491925
25.41868,0.1320284,-0.006281195,0.0006276798,351.7234,26.35836,4.135644,-0.1320284,1.493719,9.849372,0.06683598,1.193634,9.669419,-0.4022362,1.497173,9.470113
25.51903,0.1189133,-0.007263327,-0.006277122,349.4311,35.25122,0.7502959,-0.1189133,1.492737,9.856277,0.06372252,1.185101,9.648696,-0.377437,1.363662,9.451698
25.63105,0.1033436,-0.006984802,-0.01726527,349.3994,53.96587,356.57,-0.1033436,1.493015,9.867266,0.07240438,1.17785,9.628581,-0.3468336,1.230984,9.45962
25.73233,0.06067842,-0.00645896,0.002643535,350.6953,42.64365,0.8203235,-0.06067842,1.493541,9.847357,0.08992928,1.18556,9.618471,-0.3052834,1.155451,9.490305
25.84275,0.007261417,-0.006031044,0.02230647,351.9113,18.78243,4.007978,-0.007261417,1.493969,9.827694,0.1186736,1.195515,9.620222,-0.2628569,1.086551,9.520355
25.94284,-0.02818896,-0.009433152,0.0272385,353.1516,2.29646,7.785051,0.02818896,1.490567,9.822762,0.1490601,1.185914,9.625712,-0.2202693,1.037229,9.542609
26.04304,-0.05279118,-0.01453282,0.02345026,355.4225,348.7731,8.614432,0.05279118,1.485467,9.82655,0.1852102,1.176936,9.638546,-0.173023,0.992615,9.563746
26.1436,-0.06328392,-0.01663054,0.01713796,356.2426,341.072,8.039062,0.06328392,1.483369,9.832862,0.2424484,1.19388,9.664019,-0.1308695,0.9602594,9.581627
26.25614,-0.05836785,-0.01922325,0.009116229,357.3622,339.5082,7.162339,0.05836785,1.480777,9.840884,0.3626393,1.257843,9.715639,-0.0979294,0.9493341,9.607069
26.35624,-0.04887898,-0.01871688,-0.001354415,358.1985,339.5793,6.122904,0.04887898,1.481283,9.851355,0.3906077,1.320496,9.735169,-0.07084564,0.9444927,9.640435
26.46292,-0.04145392,-0.01940743,-0.01117866,358.0042,338.2696,4.564141,0.04145392,1.480593,9.861178,0.3592357,1.342843,9.733079,-0.03655246,0.9450282,9.695101
26.56802,-0.03990239,-0.02853305,-0.01975006,358.5115,334.2868,6.131573,0.03990239,1.471467,9.86975,0.3547499,1.246623,9.759135,-0.01272175,0.925058,9.75447
26.66887,-0.03903715,-0.03764202,-0.02558205,0.3003261,333.2622,5.224058,0.03903715,1.462358,9.875582,0.4069513,1.145642,9.854582,-0.003401255,0.9014052,9.797915
